time:	0.081	tau:	6.52785e-17    -15.8583    -15.8583   -0.174468 1.78589e-28 2.97178e-18	state:	-3.25382e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-9.88008e-19 -3.00033e-17            0 -2.68674e-17 -6.24573e-30  1.81344e-19
time:	0.082	tau:	 6.21784e-17     -15.8583     -15.8583    -0.174468  1.87372e-28 -5.44031e-18	state:	-3.2637e-19     -1.5708      1.5708     -1.5708     -1.5708      1.5708	|	-8.93354e-19  -2.9904e-17            0 -2.69784e-17 -6.38062e-30 -4.14711e-20
time:	0.083	tau:	5.94376e-17    -15.8583    -15.8583   -0.174468 1.91419e-28 1.24413e-18	state:	-3.27263e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.94475e-19 -2.98037e-17            0 -2.70894e-17 -6.53977e-30  1.30009e-19
time:	0.084	tau:	 5.65606e-17     -15.8583     -15.8583    -0.174468  1.96193e-28 -3.90026e-18	state:	-3.28058e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.04188e-19 -2.97055e-17            0 -2.72005e-17 -6.59461e-30 -7.30398e-21
time:	0.085	tau:	5.39314e-17    -15.8583    -15.8583   -0.174468 1.97838e-28 2.19119e-19	state:	-3.28762e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.12305e-19 -2.96068e-17            0 -2.73115e-17 -6.65811e-30  9.73661e-20
time:	0.086	tau:	 5.12453e-17     -15.8583     -15.8583    -0.174468  1.99743e-28 -2.92098e-18	state:	-3.29374e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-5.26661e-19 -2.95096e-17            0 -2.73115e-17 -6.65246e-30  1.25554e-20
time:	0.087	tau:	 4.87372e-17     -15.8583     -15.8583    -0.174468  1.99574e-28 -3.76662e-19	state:	-3.29901e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-8.80026e-19 -3.05172e-17            0 -2.62013e-17 -2.34822e-30  -3.6279e-19
time:	0.088	tau:	5.93908e-17    -15.8583    -15.8583   -0.174468 7.04465e-29 1.08837e-17	state:	-3.30781e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-7.70874e-19 -3.04145e-17            0 -2.64233e-17 -3.11937e-30  3.81481e-19
time:	0.089	tau:	 5.62043e-17     -15.8583     -15.8583    -0.174468  9.35811e-29 -1.14444e-17	state:	-3.31552e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-6.89048e-19 -3.03182e-17            0 -2.65343e-17 -3.52511e-30 -2.04534e-19
time:	0.09	tau:	5.38266e-17    -15.8583    -15.8583   -0.174468 1.05753e-28 6.13601e-18	state:	-3.32241e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	 -5.9094e-19 -3.02181e-17            0 -2.66454e-17 -4.03885e-30  2.51642e-19
time:	0.091	tau:	 5.09522e-17     -15.8583     -15.8583    -0.174468  1.21166e-28 -7.54925e-18	state:	-3.32832e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-5.10567e-19 -3.01221e-17            0 -2.67564e-17 -4.31375e-30 -1.08523e-19
time:	0.092	tau:	4.86002e-17    -15.8583    -15.8583   -0.174468 1.29413e-28 3.25568e-18	state:	-3.33342e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-4.21141e-19  -3.0024e-17            0 -2.68674e-17 -4.64245e-30  1.70889e-19
time:	0.093	tau:	 4.59684e-17     -15.8583     -15.8583    -0.174468  1.39274e-28 -5.12666e-18	state:	-3.33763e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-3.43512e-19 -2.99286e-17            0 -2.69784e-17 -4.81394e-30 -5.06482e-20
time:	0.094	tau:	4.36817e-17    -15.8583    -15.8583   -0.174468 1.44418e-28 1.51945e-18	state:	-3.34107e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-2.61213e-19 -2.98322e-17            0 -2.70894e-17 -5.00941e-30  1.20318e-19
time:	0.095	tau:	 4.12471e-17     -15.8583     -15.8583    -0.174468  1.50282e-28 -3.60953e-18	state:	-3.34368e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-1.87015e-19 -2.97376e-17            0 -2.72005e-17 -5.10075e-30 -1.61189e-20
time:	0.096	tau:	3.90473e-17    -15.8583    -15.8583   -0.174468 1.53023e-28 4.83567e-19	state:	-3.34555e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	 -1.1079e-19 -2.96426e-17            0 -2.73115e-17 -5.20037e-30  8.83252e-20
time:	0.097	tau:	 3.67792e-17     -15.8583     -15.8583    -0.174468  1.56011e-28 -2.64976e-18	state:	-3.34666e-19      -1.5708       1.5708      -1.5708      -1.5708       1.5708	|	-4.03491e-20 -2.95488e-17            0 -2.73115e-17  -5.2307e-30  4.13908e-21
